Group,Count,Owner,Parent.int_groups,Register,Field,Path,Name,Type,Allow during port up,"Flags for SW
ignore_all
ignore_once
none",Severity,,info (I) action (default is none),I->E count thresh,,error (E) action (default is count),Error->Fatal count threshold,Description or Action in case of Fatal,,vs. Capri,,fatal (F) action (default is reset),1st,Line,Key
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,data_mux_force_bypass_csum_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.data_mux_force_bypass_csum_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,122,int_flop_fifo_#data_mux_force_bypass_csum_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.data_mux_force_bypass_csum_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_crc_info_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_crc_info_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,123,int_flop_fifo_#dpr_crc_info_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_crc_info_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_crc_info_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_crc_info_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,124,int_flop_fifo_#dpr_crc_info_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_crc_info_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_crc_update_info_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_crc_update_info_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,125,int_flop_fifo_#dpr_crc_update_info_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_crc_update_info_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_crc_update_info_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_crc_update_info_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,126,int_flop_fifo_#dpr_crc_update_info_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_crc_update_info_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_csum_info_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_csum_info_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,127,int_flop_fifo_#dpr_csum_info_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_csum_info_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_csum_info_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_csum_info_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,128,int_flop_fifo_#dpr_csum_info_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_csum_info_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_csum_update_info_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_csum_update_info_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,129,int_flop_fifo_#dpr_csum_update_info_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_csum_update_info_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,dpr_csum_update_info_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.dpr_csum_update_info_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,130,int_flop_fifo_#dpr_csum_update_info_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.dpr_csum_update_info_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,eop_vld_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.eop_vld_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,131,int_flop_fifo_#eop_vld_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.eop_vld_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,eop_vld_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.eop_vld_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,132,int_flop_fifo_#eop_vld_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.eop_vld_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,padding_size_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.padding_size_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,133,int_flop_fifo_#padding_size_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.padding_size_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,padding_size_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.padding_size_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,134,int_flop_fifo_#padding_size_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.padding_size_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,phv_no_data_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.phv_no_data_flop_ff_ovflow,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,135,int_flop_fifo_#phv_no_data_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.phv_no_data_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,phv_no_data_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.phv_no_data_flop_ff_undflow,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,136,int_flop_fifo_#phv_no_data_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.phv_no_data_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,phv_pkt_data_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.phv_pkt_data_flop_ff_ovflow,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,137,int_flop_fifo_#phv_pkt_data_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.phv_pkt_data_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,phv_pkt_data_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.phv_pkt_data_flop_ff_undflow,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,138,int_flop_fifo_#phv_pkt_data_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.phv_pkt_data_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktin_eop_err_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktin_eop_err_flop_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,139,int_flop_fifo_#pktin_eop_err_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktin_eop_err_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktin_eop_err_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktin_eop_err_flop_ff_undflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,140,int_flop_fifo_#pktin_eop_err_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktin_eop_err_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktin_err_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktin_err_flop_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,141,int_flop_fifo_#pktin_err_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktin_err_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktin_err_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktin_err_flop_ff_undflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,142,int_flop_fifo_#pktin_err_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktin_err_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktout_len_cell_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktout_len_cell_flop_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,143,int_flop_fifo_#pktout_len_cell_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktout_len_cell_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,pktout_len_cell_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.pktout_len_cell_flop_ff_undflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,144,int_flop_fifo_#pktout_len_cell_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.pktout_len_cell_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,ptr_early_pkt_eop_info_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.ptr_early_pkt_eop_info_flop_ff_ovflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,145,int_flop_fifo_#ptr_early_pkt_eop_info_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.ptr_early_pkt_eop_info_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,ptr_early_pkt_eop_info_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.ptr_early_pkt_eop_info_flop_ff_undflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,146,int_flop_fifo_#ptr_early_pkt_eop_info_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.ptr_early_pkt_eop_info_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,ptr_lookahaed_flop_ff_ovflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.ptr_lookahaed_flop_ff_ovflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,147,int_flop_fifo_#ptr_lookahaed_flop_ff_ovflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.ptr_lookahaed_flop_ff_ovflow
p4,2,Alessandro,dpr.dpr[#],int_flop_fifo_#,ptr_lookahaed_flop_ff_undflow,dpr.dpr[#].int_flop_fifo_#,int_flop_fifo_#.ptr_lookahaed_flop_ff_undflow,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,148,int_flop_fifo_#ptr_lookahaed_flop_ff_undflowdpr.dpr[#].int_flop_fifo_#int_flop_fifo_#.ptr_lookahaed_flop_ff_undflow
p4,2,Alessandro,dpr.dpr[#],int_reg#,data_mux_trunc_small_pkt,dpr.dpr[#].int_reg#,int_reg#.data_mux_trunc_small_pkt,,,-,error (E),,n/a,n/a,,Fix P4 program,n/a,Packet produces is smaller than 17+5 bytes. P4 error we shpuld always have intrinsic + p4 intrinsic,,added,,,1,149,int_reg#data_mux_trunc_small_pktdpr.dpr[#].int_reg#int_reg#.data_mux_trunc_small_pkt
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_crc_loc_gt_pkt_size,dpr.dpr[#].int_reg#,int_reg#.err_crc_loc_gt_pkt_size,pkt,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. ICRC location greater then packet size,,,,,,150,int_reg#err_crc_loc_gt_pkt_sizedpr.dpr[#].int_reg#int_reg#.err_crc_loc_gt_pkt_size
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_crc_mask_offset_gt_pkt_size,dpr.dpr[#].int_reg#,int_reg#.err_crc_mask_offset_gt_pkt_size,pkt,,-,SW-MASK-IGNORE,,n/a,n/a,,"Does not work, SW should mask/ignore",n/a,Invalid need to be masked,,,,,,151,int_reg#err_crc_mask_offset_gt_pkt_sizedpr.dpr[#].int_reg#int_reg#.err_crc_mask_offset_gt_pkt_size
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_crc_offset_gt_pkt_size,dpr.dpr[#].int_reg#,int_reg#.err_crc_offset_gt_pkt_size,pkt,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. ICRC covers more than packet size,,,,,,152,int_reg#err_crc_offset_gt_pkt_sizedpr.dpr[#].int_reg#int_reg#.err_crc_offset_gt_pkt_size
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_crc_start_gt_end,dpr.dpr[#].int_reg#,int_reg#.err_crc_start_gt_end,,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. ICRC start is greater then end,,,,,,153,int_reg#err_crc_start_gt_enddpr.dpr[#].int_reg#int_reg#.err_crc_start_gt_end
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_csum_ff_eop_no_sop,dpr.dpr[#].int_reg#,int_reg#.err_csum_ff_eop_no_sop,,,-,fatal (F),,n/a,n/a,,Check DPP P4 Errors,n/a,Fatal. Probably generated by DPP P4/Errors. ,,added,,,1,154,int_reg#err_csum_ff_eop_no_sopdpr.dpr[#].int_reg#int_reg#.err_csum_ff_eop_no_sop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_csum_ff_overflow,dpr.dpr[#].int_reg#,int_reg#.err_csum_ff_overflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,155,int_reg#err_csum_ff_overflowdpr.dpr[#].int_reg#int_reg#.err_csum_ff_overflow
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_csum_ff_sop_no_eop,dpr.dpr[#].int_reg#,int_reg#.err_csum_ff_sop_no_eop,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Fatal. Probably generated by DPP P4/Errors. ,,added,,,1,156,int_reg#err_csum_ff_sop_no_eopdpr.dpr[#].int_reg#int_reg#.err_csum_ff_sop_no_eop
p4,10,Alessandro,dpr.dpr[#],int_reg#,err_csum_loc_gt_pkt_size_#,dpr.dpr[#].int_reg#,int_reg#.err_csum_loc_gt_pkt_size_#,pkt,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. Checksum location greater then packet size,,,,,,157,int_reg#err_csum_loc_gt_pkt_size_#dpr.dpr[#].int_reg#int_reg#.err_csum_loc_gt_pkt_size_#
p4,10,Alessandro,dpr.dpr[#],int_reg#,err_csum_offset_gt_pkt_size_#,dpr.dpr[#].int_reg#,int_reg#.err_csum_offset_gt_pkt_size_#,pkt,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. Checksum covers more than packet size,,,,,,158,int_reg#err_csum_offset_gt_pkt_size_#dpr.dpr[#].int_reg#int_reg#.err_csum_offset_gt_pkt_size_#
p4,10,Alessandro,dpr.dpr[#],int_reg#,err_csum_phdr_offset_gt_pkt_size_#,dpr.dpr[#].int_reg#,int_reg#.err_csum_phdr_offset_gt_pkt_size_#,pkt,,-,error (E),,n/a,n/a,,Fix P4 program,n/a,P4 program/compiler error. Checksum pseudoheaders covers more than packet size,,,,,,159,int_reg#err_csum_phdr_offset_gt_pkt_size_#dpr.dpr[#].int_reg#int_reg#.err_csum_phdr_offset_gt_pkt_size_#
p4,10,Alessandro,dpr.dpr[#],int_reg#,err_csum_start_gt_end_#,dpr.dpr[#].int_reg#,int_reg#.err_csum_start_gt_end_#,,,-,error (E),,n/a,n/a,,Fix P4 program,never,P4 program/compiler error. Checksum start is greater then end,,,,,,160,int_reg#err_csum_start_gt_end_#dpr.dpr[#].int_reg#int_reg#.err_csum_start_gt_end_#
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_dm_eop_no_sop,dpr.dpr[#].int_reg#,int_reg#.err_dm_eop_no_sop,,,-,fatal (F),,n/a,n/a,,Fix P4 program,n/a,Fatal. Probably generated by DPP P4/Errors. ,,added,,,1,161,int_reg#err_dm_eop_no_sopdpr.dpr[#].int_reg#int_reg#.err_dm_eop_no_sop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_dm_sop_no_eop,dpr.dpr[#].int_reg#,int_reg#.err_dm_sop_no_eop,,,-,fatal (F),,n/a,n/a,,Fix P4 program,n/a,Fatal. Probably generated by DPP P4/Errors. ,,added,,,1,162,int_reg#err_dm_sop_no_eopdpr.dpr[#].int_reg#int_reg#.err_dm_sop_no_eop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_ohi_eop_no_sop,dpr.dpr[#].int_reg#,int_reg#.err_ohi_eop_no_sop,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,163,int_reg#err_ohi_eop_no_sopdpr.dpr[#].int_reg#int_reg#.err_ohi_eop_no_sop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_ohi_sop_no_eop,dpr.dpr[#].int_reg#,int_reg#.err_ohi_sop_no_eop,,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,164,int_reg#err_ohi_sop_no_eopdpr.dpr[#].int_reg#int_reg#.err_ohi_sop_no_eop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_phv_eop_no_sop,dpr.dpr[#].int_reg#,int_reg#.err_phv_eop_no_sop,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,165,int_reg#err_phv_eop_no_sopdpr.dpr[#].int_reg#int_reg#.err_phv_eop_no_sop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_phv_sop_no_eop,dpr.dpr[#].int_reg#,int_reg#.err_phv_sop_no_eop,phv,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,166,int_reg#err_phv_sop_no_eopdpr.dpr[#].int_reg#int_reg#.err_phv_sop_no_eop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_pkt_eop_early,dpr.dpr[#].int_reg#,int_reg#.err_pkt_eop_early,pkt,,-,info (I),,n/a,n/a,,n/a,n/a,spare,,,,,,167,int_reg#err_pkt_eop_earlydpr.dpr[#].int_reg#int_reg#.err_pkt_eop_early
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_pktin_eop_no_sop,dpr.dpr[#].int_reg#,int_reg#.err_pktin_eop_no_sop,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,168,int_reg#err_pktin_eop_no_sopdpr.dpr[#].int_reg#int_reg#.err_pktin_eop_no_sop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_pktin_sop_no_eop,dpr.dpr[#].int_reg#,int_reg#.err_pktin_sop_no_eop,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,169,int_reg#err_pktin_sop_no_eopdpr.dpr[#].int_reg#int_reg#.err_pktin_sop_no_eop
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_pktout_ff_overflow,dpr.dpr[#].int_reg#,int_reg#.err_pktout_ff_overflow,pkt,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,170,int_reg#err_pktout_ff_overflowdpr.dpr[#].int_reg#int_reg#.err_pktout_ff_overflow
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_ptr_ff_overflow,dpr.dpr[#].int_reg#,int_reg#.err_ptr_ff_overflow,overflow,,-,fatal (F),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,171,int_reg#err_ptr_ff_overflowdpr.dpr[#].int_reg#int_reg#.err_ptr_ff_overflow
p4,2,Alessandro,dpr.dpr[#],int_reg#,err_ptr_from_cfg_overflow,dpr.dpr[#].int_reg#,int_reg#.err_ptr_from_cfg_overflow,overflow,,-,info (I),,n/a,n/a,,n/a,n/a,Hardware Error,,,,,,172,int_reg#err_ptr_from_cfg_overflowdpr.dpr[#].int_reg#int_reg#.err_ptr_from_cfg_overflow
p4,2,Alessandro,dpr.dpr[#],int_reg#,fieldC,dpr.dpr[#].int_reg#,int_reg#.fieldC,,,-,info (I),,n/a,n/a,,n/a,n/a,spare,,,,,,173,int_reg#fieldCdpr.dpr[#].int_reg#int_reg#.fieldC
p4,2,Alessandro,dpr.dpr[#],int_reg#,fieldD,dpr.dpr[#].int_reg#,int_reg#.fieldD,,,-,info (I),,n/a,n/a,,n/a,n/a,spare,,,,,,174,int_reg#fieldDdpr.dpr[#].int_reg#int_reg#.fieldD
p4,64,Alessandro,dpr.dpr[#],int_spare,spare_#,dpr.dpr[#].int_spare,int_spare.spare_#,,,-,fatal (F),,n/a,n/a,,n/a,n/a,spare_0 .. spare_7: Hardware Error; spare_8: err_phv_above_max: P4 program/compiler error. Packet need to get information form a PHV that is beyond the maximum supported; spare_9: capture engaged used for debug;,,,,"Only bit 0 to 7 are fatal, bit 8 should be masked and bit 9 is info",,175,int_sparespare_#dpr.dpr[#].int_spareint_spare.spare_#
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_csum_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_csum_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,176,int_srams_eccdpr_csum_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_csum_fifo_correctable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_csum_fifo_uncorrectable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_csum_fifo_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,177,int_srams_eccdpr_csum_fifo_uncorrectabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_csum_fifo_uncorrectable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_ohi_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_ohi_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,178,int_srams_eccdpr_ohi_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_ohi_fifo_correctable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_ohi_fifo_uncorrectable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_ohi_fifo_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,179,int_srams_eccdpr_ohi_fifo_uncorrectabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_ohi_fifo_uncorrectable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_phv_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_phv_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,180,int_srams_eccdpr_phv_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_phv_fifo_correctable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_phv_fifo_uncorrectable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_phv_fifo_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,181,int_srams_eccdpr_phv_fifo_uncorrectabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_phv_fifo_uncorrectable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_pktin_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_pktin_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,182,int_srams_eccdpr_pktin_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_pktin_fifo_correctable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_pktin_fifo_uncorrectable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_pktin_fifo_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,183,int_srams_eccdpr_pktin_fifo_uncorrectabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_pktin_fifo_uncorrectable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_pktout_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_pktout_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,184,int_srams_eccdpr_pktout_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_pktout_fifo_correctable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_pktout_fifo_uncorrectable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_pktout_fifo_uncorrectable,ecc,,-,HW-RMA (F),,n/a,n/a,,n/a,n/a,"ecc uncorrectable DOUBLE bit SOFT error, expect once per 250 years per chip",,,,send chip to Avago,,185,int_srams_eccdpr_pktout_fifo_uncorrectabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_pktout_fifo_uncorrectable
p4,2,Alessandro,dpr.dpr[#],int_srams_ecc,dpr_ptr_fifo_correctable,dpr.dpr[#].int_srams_ecc,int_srams_ecc.dpr_ptr_fifo_correctable,ecc_sw,,-,error (E),,n/a,n/a,,count,>10 per 1 day,"ecc correctable single bit SOFT error, expect once per 25 years per chip",,,,send chip to Avago,,186,int_srams_eccdpr_ptr_fifo_correctabledpr.dpr[#].int_srams_eccint_srams_ecc.dpr_ptr_fifo_correctable
